,id,page_name,status,header,dynamicPage,itemResultsCount,searchCount,primary_url,secondary_url,note,error_status,error_response
290,1508302,buy:candy,scheduled,Candy,,,,/search/?buyPageVariant1=true&q=candy,nan,Dynamic buy pages endpoint: Found probable duplicates! http://internal-mario-buyer-services-1695447112.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=candy,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""candy"", ""normalized"": ""candy"", ""latinised"": ""candy""}}}"
291,1469902,buy:liberty-blue-china,live,Liberty Blue China,,,,/search/furniture/?buyPageVariant1=true&q=liberty+blue+china,/furniture/,Generated using custom generation script,SUCCESS,
292,1515472,buy:pair-demilune,scheduled,Pair Demilune,,,,/search/furniture/?buyPageVariant1=true&q=pair+demilune,/furniture/tables/,Dynamic buy pages endpoint,SUCCESS,
293,1456592,buy:salt-and-pepper-diamonds,live,Salt And Pepper Diamonds,,,,/search/jewelry/?buyPageVariant1=true&q=salt+and+pepper+diamonds,/jewelry/period/21st-century-and-contemporary/?creator=concierge-diamonds-inc,Generated using custom generation script,SUCCESS,
294,1469392,buy:flow-blue-china,live,Flow Blue China,,,,/search/furniture/?buyPageVariant1=true&q=flow+blue+china,/creators/florian-hauswirth/furniture/?color=blue,Generated using custom generation script,SUCCESS,
295,1470672,buy:thames-valley-windsor,live,Thames Valley Windsor,,,,/search/furniture/?buyPageVariant1=true&q=thames+valley+windsor,/furniture/seating/windsor-chairs/,Generated using custom generation script,SUCCESS,
296,1453522,buy:loose-gems,live,Loose Gems,,,,/search/jewelry/?buyPageVariant1=true&q=loose+gems,/creators/sarosi-by-timeless-gems/jewelry/,Generated using custom generation script,SUCCESS,
297,1474002,buy:shooting-gallery-targets,live,Shooting Gallery Targets,,,,/search/furniture/?buyPageVariant1=true&q=shooting+gallery+targets,/furniture/,Generated using custom generation script,SUCCESS,
298,1506002,buy:pug-painting,scheduled,Pug Painting/,,,,/search/?buyPageVariant1=true&q=pug+painting,/art/paintings/,Dynamic buy pages endpoint,SUCCESS,
299,1508052,buy:anatomical-beetle,scheduled,Anatomical Beetle,,,,/search/furniture/?buyPageVariant1=true&q=anatomical+beetle,/furniture/more-furniture-collectibles/,Dynamic buy pages endpoint,SUCCESS,
300,1455572,buy:mark-gonzales,live,Mark Gonzales,,,,/search/art/?buyPageVariant1=true&q=mark+gonzales,/creators/supreme/art/,Generated using custom generation script,SUCCESS,
301,1472212,buy:brass-statues,live,Brass Statues,,,,/search/?q=brass%20statue&buyPageVariant1=true,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""StructuredBrowsePagesError"", ""message"": ""Only structured browse pages found for provided search term."", ""uriRef"": ""/furniture/building-garden/statues/material/brass/""}}"
302,1473492,buy:horse-statues,live,Horse Statues,,,,/search/?buyPageVariant1=true&q=horse+statues,/furniture/building-garden/statues/,Generated using custom generation script,SUCCESS,
303,276693,buy:flowers-lamps,live,,,,,/search/furniture/?buyPageVariant1=true&q=flowers+lamps,/furniture/lighting/table-lamps/,,SUCCESS,
304,1507542,buy:perlee,scheduled,Perlee,,,,/search/?buyPageVariant1=true&q=perlee,nan,Dynamic buy pages endpoint,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""perlee"", ""normalized"": ""perlee"", ""latinised"": ""perlee""}}}"
305,1456342,buy:art-deco-shield-rings,live,Art Deco Shield Rings,,,,/search/jewelry/?buyPageVariant1=true&q=art+deco+shield+rings,/jewelry/rings/style/art-deco/,Generated using custom generation script,SUCCESS,
306,1471702,buy:beach-hats,live,Beach Hats,,,,/search/?buyPageVariant1=true&q=beach+hats,/fashion/accessories/hats/,Generated using custom generation script,SUCCESS,
307,1508312,buy:people-at-the-beach,scheduled,People At The Beach,,,,/search/art/?buyPageVariant1=true&q=people+at+the+beach,/creators/larry-horowitz/art/,Dynamic buy pages endpoint,SUCCESS,
308,1454552,buy:currier-and-ives-prints,live,Currier And Ives Prints,,,,/search/?buyPageVariant1=true&q=currier+and+ives+prints,/art/prints-works-on-paper/landscape-prints-works-on-paper/,Generated using custom generation script,SUCCESS,
309,1455832,buy:marcus-aurelius,live,Marcus Aurelius,,,,/search/?buyPageVariant1=true&q=marcus+aurelius,/creators/david-payne/furniture/,Generated using custom generation script,SUCCESS,
310,1505752,buy:pediment,scheduled,Pediment ,,,,/search/furniture/?buyPageVariant1=true&q=pediment+,nan,Dynamic buy pages endpoint: Found probable duplicates! http://internal-mario-buyer-services-1695447112.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=pediment%20,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""pediment"", ""normalized"": ""pediment"", ""latinised"": ""pediment""}}}"
311,1515482,buy:the-last-supper,scheduled,The Last Supper ,,,,/search/?buyPageVariant1=true&q=the+last+supper,/furniture/,Dynamic buy pages endpoint,SUCCESS,
312,1452762,buy:rare-books,live,Rare Books,,,,/search/?buyPageVariant1=true&q=rare+books,/furniture/more-furniture-collectibles/collectibles-curiosities/books/,Generated using custom generation script,SUCCESS,
313,1470682,buy:thick-gold-chains,live,Thick Gold Chains,,,,/search/?buyPageVariant1=true&q=thick+gold+chains,/jewelry/necklaces/chain-necklaces/metal/gold/,Generated using custom generation script,SUCCESS,
314,1471962,buy:bloodstone-rings,live,Bloodstone Rings,,,,/search/?q=bloodstone%20ring&buyPageVariant1=true,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""SpellcheckError"", ""message"": ""Spellcheck for provided search term failed."", ""suggestion"": ""bloodstone ring""}}"
315,1474522,buy:tapestry-with-fringes,live,Tapestry With Fringes,,,,/search/furniture/?buyPageVariant1=true&q=tapestry+with+fringes,/furniture/wall-decorations/tapestry/,Generated using custom generation script,SUCCESS,
316,1475802,buy:cigarette-boxes,live,Cigarette Boxes,,,,/search/?buyPageVariant1=true&q=cigarette+boxes,/furniture/decorative-objects/boxes/,Generated using custom generation script,SUCCESS,
317,1453532,buy:rare-coins,live,Rare Coins,,,,/search/?buyPageVariant1=true&q=rare+coins,/fashion/,Generated using custom generation script,SUCCESS,
318,1506012,buy:julius-caesar-bust,scheduled,Julius Caesar Bust/,,,,/search/?buyPageVariant1=true&q=julius+caesar+bust,/furniture/decorative-objects/sculptures/busts/,Dynamic buy pages endpoint,SUCCESS,
319,1583582,buy:gold-rolls-royce-earrings,live,,,,,,nan,Soft-delete page,ERROR,"{""error"": {""type"": ""ZeroResultsError"", ""message"": ""There are no items for provided search term.""}}"
320,1454302,buy:orson-welles,live,Orson Welles,,,,/search/art/?buyPageVariant1=true&q=orson+welles,/creators/slim-aarons-1916-2006-american/art/,Generated using custom generation script,SUCCESS,
321,1452512,buy:movie-posters,live,Movie Posters,,,,/search/furniture/?buyPageVariant1=true&q=movie+posters,/furniture/wall-decorations/posters/,Generated using custom generation script,SUCCESS,
322,1453792,buy:faberge-eggs,live,Faberge Eggs,,,,/search/?buyPageVariant1=true&q=faberge+eggs,/creators/faberge/jewelry/,Generated using custom generation script,SUCCESS,
323,1506272,buy:tree-branch-lamp,scheduled,Tree Branch Lamp/,,,,/search/furniture/?buyPageVariant1=true&q=tree+branch+lamp,/furniture/lighting/table-lamps/,Dynamic buy pages endpoint,SUCCESS,
324,335073,buy:copper-sculptures,live,,,,,,nan,,ERROR,"{""error"": {""type"": ""StructuredBrowsePagesError"", ""message"": ""Only structured browse pages found for provided search term."", ""uriRef"": ""/furniture/decorative-objects/sculptures/material/copper/""}}"
325,1475042,buy:vintage-carnival-games,live,Vintage Carnival Games,,,,/search/?q=vintage%20carnival%20game,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""ZeroResultsError"", ""message"": ""There are no items for provided search term.""}}"
326,1454052,buy:tiffany-stained-glass,live,Tiffany Stained Glass,,,,/search/?buyPageVariant1=true&q=tiffany+stained+glass,/furniture/material/stained-glass/?creator=tiffany-studios,Generated using custom generation script,SUCCESS,
327,1475812,buy:elvis-presley-watches,live,Elvis Presley Watches,,,,/search/?q=elvis%20presley%20watch,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""ZeroResultsError"", ""message"": ""There are no items for provided search term.""}}"
328,1600742,buy:pair-of-mid-century-chairs,scheduled,,,,,/search/furniture/?buyPageVariant1=true&q=pair+of+mid+century+chairs,/furniture/seating/lounge-chairs/period/20th-century/?creator=karpen-of-california,Dynamic buy pages endpoint: Found probable duplicates! http://internal-mario-buyer-services-1695447112.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=pair%20of%20mid%20century%20chairs,SUCCESS,
329,1506022,buy:coaster,scheduled,Coaster,,,,/search/furniture/?buyPageVariant1=true&q=coaster,nan,Dynamic buy pages endpoint: Found probable duplicates! http://internal-mario-buyer-services-1695447112.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=coaster,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""coaster"", ""normalized"": ""coaster"", ""latinised"": ""coaster""}}}"
330,1453032,buy:vanity-chairs,live,Vanity Chairs,,,,/search/?q=vanity%20chairs&buyPageVariant1=true,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""StructuredBrowsePagesError"", ""message"": ""Only structured browse pages found for provided search term."", ""uriRef"": ""/furniture/seating/side-chairs/""}}"
331,1455592,buy:taurus-charms,live,Taurus Charms,,,,/search/jewelry/?buyPageVariant1=true&q=taurus+charms,/jewelry/bracelets/charm-bracelets/,Generated using custom generation script,SUCCESS,
332,1473512,buy:huge-fish-bowls,live,Huge Fish Bowls,,,,/search/furniture/?buyPageVariant1=true&q=huge+fish+bowls,/furniture/decorative-objects/bowls-baskets/,Generated using custom generation script,SUCCESS,
333,1507562,buy:angel-skin,scheduled,Angel Skin,,,,/search/?buyPageVariant1=true&q=angel+skin,/jewelry/,Dynamic buy pages endpoint: Found probable duplicates! http://internal-mario-buyer-services-1695447112.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=angel%20skin,SUCCESS,
334,1452522,buy:male-nudes,live,Male Nudes,,,,/search/?buyPageVariant1=true&q=male+nudes,/art/photography/nude-photography/,Generated using custom generation script,SUCCESS,
335,1469162,buy:blue-leather-books,live,Blue Leather Books,,,,/search/furniture/?buyPageVariant1=true&q=blue+leather+books,/furniture/more-furniture-collectibles/collectibles-curiosities/books/material/leather/?color=blue,Generated using custom generation script,SUCCESS,
336,1471722,buy:belt-with-golds,live,Belt With Golds,,,,/search/?buyPageVariant1=true&q=belt+with+golds,/fashion/accessories/belts/?color=gold,Generated using custom generation script,SUCCESS,
337,1454572,buy:japanese-wood-block-prints,live,Japanese Wood Block Prints,,,,/search/?buyPageVariant1=true&q=japanese+wood+block+prints,/art/prints-works-on-paper/origin/japanese/?material=wood,Generated using custom generation script,SUCCESS,
338,1455852,buy:chagall-etchings,live,Chagall Etchings,,,,/search/?buyPageVariant1=true&q=chagall+etchings,/creators/marc-chagall/art/?material=etching,Generated using custom generation script,SUCCESS,
339,1471212,buy:ysl-vintage-jewelry,live,Ysl Vintage Jewelry,,,,/search/?buyPageVariant1=true&q=ysl+vintage+jewelry,/furniture/more-furniture-collectibles/collectibles-curiosities/collectible-jewelry/?item-type=antique-vintage,Generated using custom generation script,SUCCESS,
340,1505772,buy:shamballa,scheduled,Shamballa,,,,/search/?buyPageVariant1=true&q=shamballa,nan,Dynamic buy pages endpoint,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""shamballa"", ""normalized"": ""shamballa"", ""latinised"": ""shamballa""}}}"
341,242413,buy:cartier-eternity-rings,live,,,,,/search/?buyPageVariant1=true&q=cartier+eternity+rings,/creators/cartier/jewelry/rings/,,SUCCESS,
342,1515502,buy:flat-weave-runner,scheduled,Flat Weave Runner,,,,/search/furniture/?buyPageVariant1=true&q=flat+weave+runner,/furniture/rugs-carpets/,Dynamic buy pages endpoint: Found probable duplicates! http://internal-luigi-buyer-services-705204976.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=flat%20weave%20runner,SUCCESS,
343,1452782,buy:botanical-prints,live,Botanical Prints,,,,/search/?buyPageVariant1=true&q=botanical+prints,/art/prints-works-on-paper/,Generated using custom generation script,SUCCESS,
344,1455342,buy:cowboy-boots,live,Cowboy Boots,,,,/search/?buyPageVariant1=true&q=cowboy+boots,/fashion/clothing/shoes/boots/,Generated using custom generation script,SUCCESS,
345,1471982,buy:black-ties,live,Black Ties,,,,/search/?q=black%20tie&buyPageVariant1=true,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""StructuredBrowsePagesError"", ""message"": ""Only structured browse pages found for provided search term."", ""uriRef"": ""/fashion/accessories/ties/""}}"
346,1453552,buy:amber-beads,live,Amber Beads,,,,/search/?buyPageVariant1=true&q=amber+beads,/jewelry/stone-cut/bead/?stone=amber,Generated using custom generation script,SUCCESS,
347,1507312,buy:colored-chandelier,scheduled,Colored Chandelier/,,,,/search/?buyPageVariant1=true&q=colored+chandelier,/furniture/lighting/chandeliers-pendant-lights/,Dynamic buy pages endpoint,SUCCESS,
348,1453042,buy:bronze-sphinx-sculptures,live,Bronze Sphinx Sculptures,,,,/search/furniture/?buyPageVariant1=true&q=bronze+sphinx+sculptures,/furniture/decorative-objects/sculptures/material/bronze/,Generated using custom generation script,SUCCESS,
349,1454582,buy:stained-glass-for-churches,live,Stained Glass For Churches,,,,/search/?q=stained%20glass%20for%20churches,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""ZeroResultsError"", ""message"": ""There are no items for provided search term.""}}"
350,1507832,buy:repeater,scheduled,Repeater,,,,/search/?buyPageVariant1=true&q=repeater,nan,Dynamic buy pages endpoint,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""repeater"", ""normalized"": ""repeater"", ""latinised"": ""repeater""}}}"
351,1469432,buy:framed-wall-art,live,Framed Wall Art,,,,/search/furniture/?buyPageVariant1=true&q=framed+wall+art,/furniture/wall-decorations/decorative-art/,Generated using custom generation script,SUCCESS,
352,1475832,buy:scroll-boxes,live,Scroll Boxes,,,,/search/furniture/?buyPageVariant1=true&q=scroll+boxes,/furniture/decorative-objects/boxes/,Generated using custom generation script,SUCCESS,
353,1506042,buy:tiaras,scheduled,Tiaras,,,,/search/?buyPageVariant1=true&q=tiaras,nan,Dynamic buy pages endpoint: Found probable duplicates! http://internal-mario-buyer-services-1695447112.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=tiaras,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""tiaras"", ""normalized"": ""tiaras"", ""latinised"": ""tiaras""}}}"
354,1507322,buy:long-ruffle-skirt,scheduled,Long Ruffle Skirt/,,,,/search/fashion/?buyPageVariant1=true&q=long+ruffle+skirt%2F,nan,Dynamic buy pages endpoint,ERROR,"{""error"": {""type"": ""ZeroResultsError"", ""message"": ""There are no items for provided search term.""}}"
355,1508092,buy:store-counter,scheduled,Store Counter,,,,/search/furniture/?buyPageVariant1=true&q=store+counter,/furniture/,Dynamic buy pages endpoint: Found probable duplicates! http://internal-mario-buyer-services-1695447112.us-east-1.elb.amazonaws.com/soa/query-builder/1/dynamicBuyPage?searchTerm=store%20counter,SUCCESS,
356,1454332,buy:spin-ceramics,live,Spin Ceramics,,,,/search/furniture/?buyPageVariant1=true&q=spin+ceramics,/furniture/dining-entertaining/ceramics/,Generated using custom generation script,SUCCESS,
357,1472252,buy:bronze-horses,live,Bronze Horses,,,,/search/?buyPageVariant1=true&q=bronze+horses,/furniture/material/bronze/,Generated using custom generation script,SUCCESS,
358,1469182,buy:buddhas,live,Buddhas,,,,/search/?q=buddhas&buyPageVariant1=true,nan,Generated using custom generation script,ERROR,"{""error"": {""type"": ""SearchTermError"", ""message"": ""The normalized search term is too short, it must contain two or more words."", ""searchTermData"": {""original"": ""buddhas"", ""normalized"": ""buddhas"", ""latinised"": ""buddhas""}}}"
359,1475582,buy:william-morgan-vases,live,William Morgan Vases,,,,/search/furniture/?buyPageVariant1=true&q=william+morgan+vases,/furniture/decorative-objects/vases-vessels/,Generated using custom generation script,SUCCESS,
